plate,brand,model,teamName,technicianName,priority,status,category,description,symptoms,locationLabel,latitude,longitude,cost,reportedAt,assignedAt,startedAt,completedAt,dueDate
ชบ-7836,Toyota,Commuter,ทีม C (ภาคตะวันออก),ช่างนพดล,normal,completed,เครื่องยนต์,คลัตช์ลื่น เข้าเกียร์ไม่ได้,เหยียบคลัตช์จม,นิคมอุตสาหกรรมบางปู,13.557244,100.667113,1957,2026-05-31T20:07:42.583Z,2026-05-31T22:01:54.666Z,2026-06-01T03:08:56.628Z,2026-06-04T14:34:35.962Z,2026-06-04T09:44:32.885Z
กท-1981,Nissan,Navara,ทีม E (ภาคอีสาน),ช่างวิชัย,high,completed,ตัวถัง,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,ถนนมิตรภาพ โคราช,15.002337,102.081572,7632,2026-03-22T11:54:51.710Z,2026-03-22T13:23:40.249Z,2026-03-22T18:50:50.960Z,2026-03-23T18:57:39.974Z,2026-03-28T22:01:52.559Z
ชบ-6576,Mitsubishi,Pajero Sport,ทีม B (ภาคเหนือ),ช่างวิชัย,normal,assigned,เครื่องยนต์,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,สนามบินสุวรรณภูมิ,13.675462,100.732062,0,2026-04-25T03:48:13.490Z,2026-04-25T05:56:50.181Z,,,2026-04-29T06:00:13.141Z
กท-3398,Ford,Everest,ทีม B (ภาคเหนือ),ช่างสมชาย,normal,completed,แอร์,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,นิคมอุตสาหกรรมบางปู,13.550351,100.636743,5939,2026-04-12T15:06:28.183Z,2026-04-12T18:13:07.585Z,2026-04-13T00:34:50.070Z,2026-04-14T23:42:53.483Z,2026-04-17T14:15:01.160Z
ขก-8539,Nissan,Urvan,ทีม A (กรุงเทพฯ),ช่างนพดล,high,completed,ระบบไฟฟ้า,แบตเตอรี่เสื่อม ไฟไม่พอสตาร์ท,ไฟหน้าปัดโชว์,นิคมอุตสาหกรรมบางปู,13.543127,100.650539,1488,2026-02-14T04:19:15.420Z,2026-02-14T06:45:14.165Z,2026-02-14T10:55:21.338Z,2026-02-19T02:23:12.147Z,2026-02-18T08:50:31.954Z
สข-3590,Isuzu,Elf,ทีม D (ภาคใต้),ช่างนพดล,normal,completed,ตัวถัง,ระบบไฟหน้าช็อต หลอดขาดหมด,ไฟส่องสว่างไม่ทำงาน,นิคมอุตสาหกรรมแหลมฉบัง,13.074478,100.933071,6354,2026-03-14T14:57:08.244Z,2026-03-14T17:38:06.309Z,2026-03-14T21:00:34.270Z,2026-03-16T04:00:03.143Z,2026-03-19T04:14:00.124Z
นว-4983,Isuzu,D-Max,ทีม B (ภาคเหนือ),ช่างมานะ,normal,completed,เบรก,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,ถนนมิตรภาพ โคราช,14.976683,102.102555,8968,2026-01-26T18:02:26.210Z,2026-01-26T19:45:54.416Z,2026-01-26T23:28:55.442Z,2026-01-28T04:22:20.566Z,2026-02-02T05:15:32.731Z
สข-1163,Nissan,Urvan,ทีม E (ภาคอีสาน),ช่างนพดล,high,completed,แอร์,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,จุดพักรถ ปตท. อยุธยา,14.256656,100.612141,5389,2026-05-10T10:24:08.434Z,2026-05-10T12:40:59.441Z,2026-05-10T17:55:05.083Z,2026-05-12T04:30:05.425Z,2026-05-13T16:48:06.461Z
นว-9806,Toyota,Hilux Revo,ทีม C (ภาคตะวันออก),ช่างมานะ,low,in_progress,ตัวถัง,แอร์ไม่เย็น คอมเพรสเซอร์ไม่ตัด,ลมร้อน,จุดพักรถ ปตท. อยุธยา,14.246542,100.605248,0,2026-01-12T19:00:11.827Z,2026-01-12T22:17:01.099Z,2026-01-13T00:29:29.529Z,,2026-01-17T09:47:00.219Z
สข-3220,Isuzu,MU-X,ทีม E (ภาคอีสาน),ช่างสุชาติ,normal,completed,เบรก,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,สี่แยกปฐมพร ชุมพร,10.479815,99.194595,5722,2026-01-22T07:01:11.164Z,2026-01-22T09:34:59.113Z,2026-01-22T15:41:37.152Z,2026-01-23T07:47:47.317Z,2026-01-26T10:04:09.962Z
กท-8611,Toyota,Fortuner,ทีม A (กรุงเทพฯ),ช่างเอก,low,in_progress,ระบบไฟฟ้า,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,นิคมอุตสาหกรรมแหลมฉบัง,13.098051,100.914828,0,2026-02-15T06:00:49.552Z,2026-02-15T09:08:48.941Z,2026-02-15T15:34:21.133Z,,2026-02-18T15:10:05.843Z
สข-5806,Isuzu,MU-X,ทีม B (ภาคเหนือ),ช่างวิชัย,urgent,completed,เครื่องยนต์,ยางแตกและแม็กดุ้งระหว่างทาง,พวงมาลัยสั่น,นิคมอุตสาหกรรมแหลมฉบัง,13.084620,100.903644,3632,2026-03-28T17:18:12.558Z,2026-03-28T18:25:41.636Z,2026-03-28T22:04:16.689Z,2026-03-30T08:32:46.491Z,2026-04-01T22:05:34.508Z
ชบ-1863,Nissan,Navara,ทีม E (ภาคอีสาน),ช่างนพดล,normal,completed,ช่วงล่าง,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,ตึกสำนักงานใหญ่ สุขุมวิท,13.717786,100.577832,2504,2026-03-24T10:37:33.507Z,2026-03-24T12:32:04.836Z,2026-03-24T16:46:53.912Z,2026-03-25T07:06:59.828Z,2026-03-30T20:08:42.863Z
ขก-4848,Nissan,Navara,ทีม C (ภาคตะวันออก),ช่างกิตติ,low,completed,ระบบไฟฟ้า,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,สนามบินสุวรรณภูมิ,13.707110,100.760549,5863,2026-01-08T16:28:31.321Z,2026-01-08T18:04:33.671Z,2026-01-08T22:08:38.192Z,2026-01-10T18:05:05.762Z,2026-01-11T19:00:07.089Z
ชบ-9166,Mitsubishi,Pajero Sport,ทีม C (ภาคตะวันออก),ช่างสมชาย,urgent,in_progress,เครื่องยนต์,แบตเตอรี่เสื่อม ไฟไม่พอสตาร์ท,ไฟหน้าปัดโชว์,ทางหลวงหมายเลข 118 (ดอยสะเก็ด),18.927895,99.250083,0,2026-06-03T14:40:03.269Z,2026-06-03T17:02:45.209Z,2026-06-03T20:44:32.136Z,,2026-06-07T17:36:16.029Z
สข-8962,Mitsubishi,Pajero Sport,ทีม C (ภาคตะวันออก),ช่างสุชาติ,high,completed,ช่วงล่าง,เบรกมีเสียงดังและเบรกไม่อยู่,เสียงดังเอี๊ยด,สี่แยกปฐมพร ชุมพร,10.500440,99.199941,4160,2026-01-08T03:03:57.333Z,2026-01-08T05:23:09.723Z,2026-01-08T10:01:34.601Z,2026-01-10T01:00:19.666Z,2026-01-13T23:22:51.939Z
สข-2374,Mitsubishi,Triton,ทีม E (ภาคอีสาน),ช่างวิชัย,normal,completed,แอร์,แอร์ไม่เย็น คอมเพรสเซอร์ไม่ตัด,ลมร้อน,สี่แยกปฐมพร ชุมพร,10.473447,99.159151,5499,2026-04-30T16:45:22.472Z,2026-04-30T20:29:24.519Z,2026-05-01T02:45:21.311Z,2026-05-02T19:41:00.411Z,2026-05-05T16:54:21.968Z
นว-2982,Ford,Ranger,ทีม A (กรุงเทพฯ),ช่างวิชัย,low,completed,ตัวถัง,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,สี่แยกปฐมพร ชุมพร,10.481453,99.190026,1345,2026-05-11T18:10:04.862Z,2026-05-11T20:13:45.899Z,2026-05-12T01:14:45.722Z,2026-05-13T19:19:44.042Z,2026-05-17T23:22:08.259Z
ขก-2669,Isuzu,D-Max,ทีม A (กรุงเทพฯ),ช่างศักดิ์ชัย,urgent,completed,เครื่องยนต์,เบรกมีเสียงดังและเบรกไม่อยู่,เสียงดังเอี๊ยด,นิคมอุตสาหกรรมแหลมฉบัง,13.062764,100.896312,3289,2026-05-04T04:17:29.851Z,2026-05-04T07:53:30.872Z,2026-05-04T15:14:56.686Z,2026-05-05T05:52:02.566Z,2026-05-09T12:19:05.285Z
นว-4532,Isuzu,D-Max,ทีม B (ภาคเหนือ),ช่างสมชาย,normal,completed,เบรก,แอร์ไม่เย็น คอมเพรสเซอร์ไม่ตัด,ลมร้อน,สนามบินสุวรรณภูมิ,13.679360,100.749104,6543,2026-03-12T06:38:24.308Z,2026-03-12T07:49:38.387Z,2026-03-12T14:31:27.213Z,2026-03-14T01:19:42.698Z,2026-03-16T01:26:28.759Z
ขก-2507,Ford,Ranger,ทีม E (ภาคอีสาน),ช่างเอก,normal,completed,ตัวถัง,เครื่องยนต์สตาร์ทไม่ติด สตาร์ทเตอร์เสีย,สตาร์ทเงียบ,ถนนมิตรภาพ โคราช,14.962097,102.106541,4861,2026-06-03T05:19:36.290Z,2026-06-03T07:34:27.874Z,2026-06-03T11:43:38.895Z,2026-06-04T11:40:10.198Z,2026-06-07T18:27:00.559Z
ขก-2120,Toyota,Hilux Revo,ทีม C (ภาคตะวันออก),ช่างมานะ,normal,completed,ตัวถัง,แอร์ไม่เย็น คอมเพรสเซอร์ไม่ตัด,ลมร้อน,จุดพักรถ ปตท. อยุธยา,14.264499,100.599497,6980,2026-02-07T09:14:20.842Z,2026-02-07T10:18:45.655Z,2026-02-07T14:13:49.598Z,2026-02-09T07:01:38.029Z,2026-02-13T03:17:31.229Z
ขก-6244,Isuzu,Elf,ทีม D (ภาคใต้),ช่างเอก,normal,completed,ตัวถัง,เครื่องยนต์สตาร์ทไม่ติด สตาร์ทเตอร์เสีย,สตาร์ทเงียบ,นิคมอุตสาหกรรมแหลมฉบัง,13.082162,100.901173,1892,2026-01-18T13:35:31.299Z,2026-01-18T14:40:18.115Z,2026-01-18T20:08:48.294Z,2026-01-19T14:54:19.573Z,2026-01-22T01:55:00.743Z
กท-1443,Mitsubishi,Triton,ทีม C (ภาคตะวันออก),ช่างศักดิ์ชัย,urgent,completed,เครื่องยนต์,เครื่องยนต์สตาร์ทไม่ติด สตาร์ทเตอร์เสีย,สตาร์ทเงียบ,สนามบินสุวรรณภูมิ,13.691362,100.764276,5102,2025-12-13T16:06:11.695Z,2025-12-13T18:48:04.042Z,2025-12-14T00:28:58.773Z,2025-12-15T16:47:32.341Z,2025-12-17T00:28:05.958Z
นว-7291,Isuzu,Elf,ทีม B (ภาคเหนือ),ช่างเอก,urgent,completed,ระบบไฟฟ้า,แบตเตอรี่เสื่อม ไฟไม่พอสตาร์ท,ไฟหน้าปัดโชว์,จุดพักรถ ปตท. อยุธยา,14.268371,100.635187,3763,2026-04-09T21:43:49.386Z,2026-04-09T23:55:15.751Z,2026-04-10T02:38:28.366Z,2026-04-11T00:32:51.324Z,2026-04-15T10:28:25.990Z
ชร-5697,Nissan,Navara,ทีม E (ภาคอีสาน),ช่างศักดิ์ชัย,normal,completed,ช่วงล่าง,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,ทางหลวงหมายเลข 118 (ดอยสะเก็ด),18.928896,99.250318,6880,2026-05-12T08:34:00.298Z,2026-05-12T09:50:24.267Z,2026-05-12T15:52:41.730Z,2026-05-13T12:55:31.798Z,2026-05-17T08:29:19.709Z
ชบ-8084,Isuzu,D-Max,ทีม C (ภาคตะวันออก),ช่างสมชาย,urgent,completed,เครื่องยนต์,แอร์ไม่เย็น คอมเพรสเซอร์ไม่ตัด,ลมร้อน,สี่แยกปฐมพร ชุมพร,10.507869,99.191044,6468,2026-01-23T10:57:27.075Z,2026-01-23T14:29:55.048Z,2026-01-23T22:10:50.425Z,2026-01-24T13:06:56.435Z,2026-01-30T03:25:57.734Z
ชบ-6396,Nissan,Urvan,ทีม C (ภาคตะวันออก),ช่างวิชัย,normal,completed,ตัวถัง,ระบบไฟหน้าช็อต หลอดขาดหมด,ไฟส่องสว่างไม่ทำงาน,จุดพักรถ ปตท. อยุธยา,14.236020,100.613179,4853,2025-12-22T19:51:06.868Z,2025-12-22T22:18:33.931Z,2025-12-23T02:06:54.576Z,2025-12-24T10:03:01.442Z,2025-12-25T22:58:47.211Z
นว-5724,Isuzu,MU-X,ทีม E (ภาคอีสาน),ช่างกิตติ,low,completed,แอร์,ระบบไฟหน้าช็อต หลอดขาดหมด,ไฟส่องสว่างไม่ทำงาน,จุดพักรถ ปตท. อยุธยา,14.273182,100.608090,6272,2026-03-02T13:49:05.349Z,2026-03-02T15:17:31.608Z,2026-03-02T21:24:31.748Z,2026-03-03T13:49:02.496Z,2026-03-07T03:17:44.462Z
กท-3933,Nissan,Urvan,ทีม B (ภาคเหนือ),ช่างสุชาติ,urgent,completed,ระบบไฟฟ้า,ระบบไฟหน้าช็อต หลอดขาดหมด,ไฟส่องสว่างไม่ทำงาน,ตึกสำนักงานใหญ่ สุขุมวิท,13.713020,100.551219,7909,2026-01-15T09:55:39.636Z,2026-01-15T11:34:18.331Z,2026-01-15T15:12:07.558Z,2026-01-16T16:43:53.002Z,2026-01-20T00:38:26.462Z
กท-2680,Toyota,Hilux Revo,ทีม B (ภาคเหนือ),ช่างวิชัย,urgent,in_progress,ช่วงล่าง,คลัตช์ลื่น เข้าเกียร์ไม่ได้,เหยียบคลัตช์จม,สี่แยกปฐมพร ชุมพร,10.497828,99.202358,0,2026-01-09T07:17:29.103Z,2026-01-09T09:31:50.780Z,2026-01-09T16:38:30.546Z,,2026-01-12T07:51:16.571Z
นว-6827,Toyota,Hilux Revo,ทีม B (ภาคเหนือ),ช่างกิตติ,low,completed,เบรก,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,ทางหลวงหมายเลข 118 (ดอยสะเก็ด),18.893985,99.246846,3910,2025-12-28T22:13:33.496Z,2025-12-29T00:48:24.292Z,2025-12-29T07:41:32.593Z,2025-12-31T07:22:09.393Z,2026-01-04T22:13:17.415Z
กท-2528,Toyota,Hilux Revo,ทีม C (ภาคตะวันออก),ช่างเอก,low,completed,เครื่องยนต์,แอร์ไม่เย็น คอมเพรสเซอร์ไม่ตัด,ลมร้อน,ตึกสำนักงานใหญ่ สุขุมวิท,13.718184,100.543812,4544,2026-03-07T15:21:12.991Z,2026-03-07T18:35:03.278Z,2026-03-07T23:36:00.741Z,2026-03-09T07:40:00.887Z,2026-03-13T07:12:49.846Z
ชบ-4936,Isuzu,D-Max,ทีม B (ภาคเหนือ),ช่างเอก,normal,completed,ช่วงล่าง,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,นิคมอุตสาหกรรมแหลมฉบัง,13.102159,100.928740,8157,2026-05-17T00:03:28.173Z,2026-05-17T03:00:49.096Z,2026-05-17T05:49:39.224Z,2026-05-19T02:08:56.129Z,2026-05-21T22:04:56.034Z
